id,name,age,active,city,score
1583,user1583,58,true,seoul,90.02
1584,user1584,19,true,daegu,87.02
1585,user1585,26,true,busan,87.18
1586,user1586,50,true,incheon,94.08
1587,user1587,23,true,daegu,85.54
1588,user1588,47,true,incheon,51.99
1589,user1589,37,true,seoul,80.73
1590,user1590,38,false,daegu,54.34
1591,user1591,28,true,daejeon,69.16
1592,user1592,62,true,incheon,90.73
1593,user1593,19,true,incheon,88.65
1594,user1594,21,true,incheon,59.04
1595,user1595,26,true,seoul,54.72
1596,user1596,27,true,daegu,79.62
1597,user1597,56,true,daegu,78.88
1598,user1598,42,false,daejeon,57.12
1599,user1599,24,true,daegu,61.19
1600,user1600,53,false,daejeon,99.11
1601,user1601,38,true,daegu,94.16
1602,user1602,58,true,busan,71.86
1603,user1603,29,false,seoul,86.08
1604,user1604,37,false,incheon,73.63
1605,user1605,51,false,daejeon,93.06
1606,user1606,58,true,incheon,53.53
1607,user1607,50,true,daejeon,77.81
1608,user1608,34,true,busan,81.85
1609,user1609,26,false,incheon,56.45
1610,user1610,57,false,seoul,71.22
1611,user1611,49,true,seoul,58.68
1612,user1612,53,true,daegu,82.7
1613,user1613,38,true,busan,67.89
1614,user1614,51,true,incheon,91.05
1615,user1615,45,true,incheon,54.72
1616,user1616,40,false,seoul,68.33
1617,user1617,61,true,incheon,52.15
1618,user1618,54,true,daejeon,50.62
1619,user1619,60,false,seoul,91.28
1620,user1620,54,false,seoul,60.83
1621,user1621,22,true,daegu,59.21
1622,user1622,56,false,incheon,85.17
1623,user1623,29,true,busan,99.63
1624,user1624,59,false,daegu,58.06
1625,user1625,32,true,seoul,52.46
1626,user1626,56,false,daejeon,84.78
1627,user1627,18,true,daegu,84.69
1628,user1628,57,true,busan,92.45
1629,user1629,41,true,seoul,94.22
1630,user1630,57,true,incheon,50.41
1631,user1631,46,true,busan,51.11
1632,user1632,34,true,seoul,53.26
1633,user1633,56,true,busan,89.48
1634,user1634,63,true,incheon,76.03
1635,user1635,19,true,busan,72.49
1636,user1636,24,false,busan,93.02
1637,user1637,49,true,busan,61.99
1638,user1638,41,false,daejeon,83.24
1639,user1639,45,true,busan,63.44
1640,user1640,58,true,daejeon,60.15
1641,user1641,55,false,daejeon,52.06
1642,user1642,37,true,busan,70.66
1643,user1643,52,false,seoul,88.88
1644,user1644,52,false,incheon,73.86
1645,user1645,31,true,daegu,85.51
1646,user1646,43,true,daejeon,60.12
1647,user1647,46,false,busan,88.1
1648,user1648,59,false,incheon,80.24
1649,user1649,34,false,daegu,50.92
1650,user1650,30,true,incheon,81.84
1651,user1651,31,true,daejeon,57.4
1652,user1652,20,true,daegu,70.1
1653,user1653,58,false,incheon,61.72
1654,user1654,30,true,daegu,73.46
1655,user1655,53,false,incheon,90.64
1656,user1656,63,false,daegu,86.62
1657,user1657,33,true,busan,93.07
1658,user1658,35,true,daejeon,93.65
1659,user1659,41,true,incheon,71.24
1660,user1660,45,true,daegu,61.17
1661,user1661,29,true,daegu,81.04
1662,user1662,47,false,seoul,70.06
1663,user1663,43,true,busan,82.74
1664,user1664,49,true,incheon,98.56
1665,user1665,42,true,seoul,79.49
1666,user1666,33,true,incheon,80.67
1667,user1667,35,false,daegu,98.02
1668,user1668,21,false,incheon,92.6
1669,user1669,29,true,incheon,78.21
1670,user1670,32,true,seoul,70.91
1671,user1671,28,false,daejeon,56.67
1672,user1672,38,true,seoul,66.72
1673,user1673,49,false,daejeon,85.01
1674,user1674,20,true,daejeon,59.54
1675,user1675,39,true,busan,59.61
1676,user1676,59,true,seoul,66.31
1677,user1677,54,true,incheon,58.93
1678,user1678,58,true,daejeon,65.16
1679,user1679,52,true,seoul,65.85
1680,user1680,26,false,incheon,80.35
1681,user1681,28,true,busan,69.18
1682,user1682,23,true,seoul,77.91
1683,user1683,34,true,daegu,90.64
1684,user1684,65,true,busan,67.86
1685,user1685,62,false,daejeon,87.66
1686,user1686,52,true,seoul,91.15
1687,user1687,45,false,daejeon,76.74
1688,user1688,60,true,busan,56.6
1689,user1689,54,true,incheon,52.61
1690,user1690,46,true,seoul,98.3
1691,user1691,21,true,busan,51.83
1692,user1692,40,true,seoul,58.45
1693,user1693,29,false,daejeon,52.17
1694,user1694,57,true,daejeon,93.78
1695,user1695,61,true,seoul,77.06
1696,user1696,33,true,busan,83.08
1697,user1697,38,true,seoul,95.25
1698,user1698,50,true,incheon,67.7
1699,user1699,47,true,daegu,74.94
1700,user1700,40,true,busan,71.86
1701,user1701,61,true,incheon,62.96
1702,user1702,21,false,busan,73.75
1703,user1703,42,true,daejeon,86.37
1704,user1704,29,false,seoul,91.77
1705,user1705,28,true,daejeon,82.22
1706,user1706,64,false,seoul,78.32
1707,user1707,43,false,daejeon,70.11
1708,user1708,27,true,daegu,66.96
1709,user1709,24,true,incheon,51.64
1710,user1710,22,false,incheon,84.89
1711,user1711,59,true,incheon,71.77
1712,user1712,59,true,busan,87.48
1713,user1713,50,true,seoul,78.51
1714,user1714,45,false,busan,98.04
1715,user1715,24,false,busan,77.47
1716,user1716,51,true,busan,90.32
1717,user1717,54,true,incheon,65.84
1718,user1718,59,false,seoul,74.19
1719,user1719,53,true,daejeon,94.76
1720,user1720,24,true,incheon,52.91
1721,user1721,38,true,busan,91.07
1722,user1722,47,false,incheon,76.57
1723,user1723,25,true,seoul,96.59
1724,user1724,23,true,daegu,75.41
1725,user1725,23,true,daejeon,97.32
1726,user1726,28,true,daegu,74.96
1727,user1727,59,true,daejeon,75.39
1728,user1728,44,true,daegu,73.36
1729,user1729,31,true,daejeon,59.62
1730,user1730,21,true,seoul,88.23
1731,user1731,46,true,busan,60.42
1732,user1732,52,true,seoul,95.72
1733,user1733,29,true,busan,58.52
1734,user1734,28,true,daegu,90.44
1735,user1735,39,true,busan,92.06
1736,user1736,32,true,incheon,87.21
1737,user1737,18,true,busan,58.53
1738,user1738,36,false,busan,81.25
1739,user1739,19,true,seoul,75.89
1740,user1740,29,true,daejeon,50.95
1741,user1741,52,true,daegu,96.57
1742,user1742,27,true,daegu,92.73
1743,user1743,61,true,daejeon,81.74
1744,user1744,25,true,incheon,51.18
1745,user1745,58,true,seoul,64.31
1746,user1746,23,true,seoul,83.42
1747,user1747,46,false,seoul,52.78
1748,user1748,35,true,incheon,62.26
1749,user1749,35,true,daegu,63.22
1750,user1750,22,false,daegu,73.5
1751,user1751,57,true,daegu,61.08
1752,user1752,50,true,daejeon,69.73
1753,user1753,30,false,daejeon,56.66
1754,user1754,58,false,incheon,67.62
1755,user1755,61,true,seoul,62.67
1756,user1756,33,true,incheon,50.89
1757,user1757,61,false,daegu,63.27
1758,user1758,39,true,seoul,85.22
1759,user1759,18,false,daegu,84.91
1760,user1760,27,true,daejeon,91.63
1761,user1761,41,true,daegu,88.21
1762,user1762,33,true,busan,61.1
1763,user1763,25,true,busan,92.5
1764,user1764,30,true,busan,52.12
1765,user1765,64,true,seoul,73.31
1766,user1766,56,false,seoul,97.28
1767,user1767,20,true,seoul,51.8
1768,user1768,40,false,daejeon,79.86
1769,user1769,61,true,daegu,64.55
1770,user1770,56,false,incheon,79.11
1771,user1771,41,false,seoul,86.79
1772,user1772,42,false,incheon,67.58
1773,user1773,56,true,incheon,95.09
1774,user1774,51,false,daegu,94.26
1775,user1775,51,true,busan,98.8
1776,user1776,51,true,daegu,75.83
1777,user1777,38,false,daejeon,55.01
1778,user1778,60,true,busan,84.95
1779,user1779,45,true,incheon,75.19
1780,user1780,57,true,incheon,96.46
1781,user1781,46,true,daegu,78.02
1782,user1782,18,true,seoul,64.89
1783,user1783,50,false,seoul,55.64
1784,user1784,41,true,incheon,57.51
1785,user1785,60,false,busan,90.39
1786,user1786,49,true,incheon,77.38
1787,user1787,40,false,seoul,59.19
1788,user1788,47,true,seoul,70.31
1789,user1789,54,true,seoul,65.2
1790,user1790,58,true,busan,80.7
1791,user1791,65,false,busan,77.71
1792,user1792,43,false,busan,57.83
1793,user1793,61,true,seoul,68.6
1794,user1794,65,true,daegu,72.6
1795,user1795,20,true,daegu,89.81
1796,user1796,42,true,incheon,88.33
1797,user1797,20,true,seoul,59.21
1798,user1798,57,true,daejeon,55.94
1799,user1799,54,true,seoul,79.66
1800,user1800,48,false,incheon,94.54
1801,user1801,25,true,seoul,83.88
1802,user1802,26,true,busan,66.81
1803,user1803,46,true,daejeon,88.31
1804,user1804,63,true,daejeon,96.07
1805,user1805,64,false,daejeon,92.07
1806,user1806,18,true,incheon,94.77
1807,user1807,36,true,busan,81.25
1808,user1808,49,true,incheon,78.85
1809,user1809,50,true,incheon,84.56
1810,user1810,53,true,daegu,95.49
1811,user1811,44,false,seoul,54.94
1812,user1812,32,true,busan,51.88
1813,user1813,56,true,seoul,79.65
1814,user1814,40,false,daejeon,89.51
1815,user1815,42,true,seoul,71.63
1816,user1816,64,true,incheon,83.03
1817,user1817,55,true,seoul,55.17
1818,user1818,29,true,daegu,57.94
1819,user1819,29,true,daegu,94.78
1820,user1820,30,false,busan,93.27
1821,user1821,60,true,seoul,98.4
1822,user1822,65,true,daejeon,80.99
1823,user1823,23,false,incheon,53.04
1824,user1824,43,true,daegu,99.91
1825,user1825,65,true,daegu,56.21
1826,user1826,31,false,seoul,58.76
1827,user1827,58,true,daegu,66.56
1828,user1828,61,false,seoul,69.06
1829,user1829,41,true,daejeon,84.02
1830,user1830,51,true,seoul,59.8
1831,user1831,40,true,seoul,59.38
1832,user1832,33,true,incheon,97.29
1833,user1833,56,true,daegu,95.05
1834,user1834,65,true,daejeon,88.12
1835,user1835,58,false,incheon,53.87
1836,user1836,34,true,busan,52.9
1837,user1837,24,true,daejeon,97.44
1838,user1838,45,true,seoul,89.09
1839,user1839,22,true,busan,61.97
1840,user1840,18,true,busan,90.3
1841,user1841,31,true,daejeon,54.58
1842,user1842,42,true,daegu,83.35
1843,user1843,39,true,incheon,75.73
1844,user1844,30,false,daejeon,81.48
1845,user1845,52,true,seoul,86.48
1846,user1846,40,true,busan,83.01
1847,user1847,23,true,seoul,69.63
1848,user1848,55,true,busan,59.17
1849,user1849,22,true,daejeon,59.66
1850,user1850,43,true,daejeon,70.71
1851,user1851,44,true,incheon,61.67
1852,user1852,65,true,daejeon,75.98
1853,user1853,62,false,daejeon,88.23
1854,user1854,35,true,busan,60.29
1855,user1855,47,false,incheon,55.74
1856,user1856,61,false,seoul,74.89
1857,user1857,49,true,daegu,61.3
1858,user1858,61,false,busan,52.64
1859,user1859,36,true,seoul,57.77
1860,user1860,59,true,busan,81.38
1861,user1861,28,true,busan,50.95
1862,user1862,58,false,daegu,80.62
1863,user1863,41,true,busan,66.11
1864,user1864,52,true,seoul,66.19
1865,user1865,47,true,busan,54.65
1866,user1866,18,true,daegu,84.37
1867,user1867,24,false,daejeon,76.34
1868,user1868,56,false,daejeon,71.81
1869,user1869,47,false,daejeon,50.14
1870,user1870,64,true,daegu,53.18
1871,user1871,40,true,daejeon,70.08
1872,user1872,56,true,incheon,56.58
1873,user1873,31,false,daegu,93.34
1874,user1874,57,true,daegu,84.72
1875,user1875,53,true,daejeon,58.42
1876,user1876,59,true,daegu,53.25
1877,user1877,53,false,busan,61.29
1878,user1878,52,false,daejeon,84.2
1879,user1879,33,true,daegu,85.55
1880,user1880,49,true,busan,86.09
1881,user1881,31,true,seoul,82.77
1882,user1882,31,false,incheon,54.63
1883,user1883,62,false,seoul,72.49
1884,user1884,34,true,busan,57.05
1885,user1885,55,true,daegu,53.73
1886,user1886,51,true,seoul,88.72
1887,user1887,61,false,seoul,77.83
1888,user1888,55,true,daegu,59.6
1889,user1889,25,true,incheon,92.93
1890,user1890,50,true,daejeon,87.68
1891,user1891,60,true,busan,87.02
1892,user1892,36,true,incheon,74.37
1893,user1893,38,true,daejeon,71.39
1894,user1894,21,false,seoul,65.59
1895,user1895,44,true,incheon,66.42
1896,user1896,23,true,daejeon,99.97
1897,user1897,65,true,daegu,61.25
1898,user1898,34,true,incheon,82.78
1899,user1899,29,false,seoul,71.89
1900,user1900,64,true,incheon,63.77
1901,user1901,38,true,seoul,58.22
1902,user1902,65,true,daejeon,93.0
1903,user1903,49,true,seoul,66.09
1904,user1904,24,true,daejeon,62.18
1905,user1905,33,true,incheon,52.22
1906,user1906,21,false,daegu,84.24
1907,user1907,37,true,busan,91.51
1908,user1908,27,true,seoul,81.61
1909,user1909,30,true,busan,91.39
1910,user1910,63,true,incheon,60.5
1911,user1911,31,true,daejeon,59.26
1912,user1912,33,true,busan,80.75
1913,user1913,57,true,daejeon,66.21
1914,user1914,61,true,incheon,96.64
1915,user1915,54,true,busan,92.32
1916,user1916,30,false,incheon,51.6
1917,user1917,26,false,daegu,52.61
1918,user1918,63,true,busan,71.4
1919,user1919,28,true,incheon,86.74
1920,user1920,65,false,incheon,68.57
1921,user1921,21,true,incheon,84.24
1922,user1922,64,true,seoul,90.5
1923,user1923,47,true,daegu,80.66
1924,user1924,23,false,seoul,50.81
1925,user1925,31,true,daegu,52.21
1926,user1926,21,false,incheon,60.03
1927,user1927,29,false,daejeon,91.43
1928,user1928,41,true,busan,78.38
1929,user1929,24,true,daejeon,90.21
1930,user1930,47,true,daegu,51.16
1931,user1931,48,false,daegu,65.99
1932,user1932,40,true,busan,85.2
1933,user1933,24,true,incheon,91.28
1934,user1934,28,true,daegu,51.05
1935,user1935,50,true,daejeon,56.74
1936,user1936,35,true,daegu,73.75
1937,user1937,54,false,seoul,74.85
1938,user1938,44,false,seoul,86.48
1939,user1939,61,true,daejeon,51.4
1940,user1940,37,true,seoul,62.06
1941,user1941,63,true,incheon,81.39
1942,user1942,64,true,busan,80.78
1943,user1943,64,true,daegu,75.12
1944,user1944,21,true,daejeon,81.23
1945,user1945,59,false,seoul,69.81
1946,user1946,21,true,daejeon,74.5
1947,user1947,25,true,incheon,59.11
1948,user1948,24,true,seoul,59.16
1949,user1949,39,true,daejeon,57.85
1950,user1950,49,true,incheon,94.39
1951,user1951,37,true,daegu,58.61
1952,user1952,37,true,busan,62.16
1953,user1953,65,true,seoul,64.77
1954,user1954,62,false,busan,58.68
1955,user1955,61,true,daegu,54.98
1956,user1956,51,true,daegu,79.14
1957,user1957,23,true,seoul,73.39
1958,user1958,48,false,daegu,73.65
1959,user1959,42,false,incheon,89.2
1960,user1960,62,false,busan,90.83
1961,user1961,49,true,seoul,54.27
1962,user1962,42,true,daejeon,66.51
1963,user1963,19,true,seoul,72.55
1964,user1964,51,false,incheon,85.7
1965,user1965,22,true,daejeon,95.57
1966,user1966,45,true,daegu,82.3
1967,user1967,60,true,daejeon,85.4
1968,user1968,51,true,seoul,58.55
1969,user1969,43,true,busan,97.56
1970,user1970,34,false,busan,67.18
1971,user1971,64,true,seoul,57.91
1972,user1972,63,true,daegu,50.97
1973,user1973,37,false,daejeon,54.88
1974,user1974,49,true,daegu,93.06
1975,user1975,40,false,incheon,59.28
1976,user1976,55,true,daejeon,80.97
1977,user1977,24,true,incheon,56.05
1978,user1978,20,true,busan,76.04
1979,user1979,58,true,daegu,86.84
1980,user1980,53,true,daejeon,77.93
1981,user1981,33,false,daegu,80.0
1982,user1982,28,false,seoul,93.04
1983,user1983,63,false,incheon,91.28
1984,user1984,33,true,daejeon,95.11
1985,user1985,63,true,daegu,92.53
1986,user1986,59,false,daejeon,60.71
1987,user1987,33,true,incheon,79.3
1988,user1988,51,true,daejeon,96.66
1989,user1989,50,true,busan,87.65
1990,user1990,28,true,daejeon,62.47
1991,user1991,26,true,seoul,84.86
1992,user1992,24,true,seoul,95.37
1993,user1993,53,true,daejeon,74.9
1994,user1994,47,true,daegu,63.12
1995,user1995,35,true,daegu,55.95
1996,user1996,23,true,daegu,92.65
1997,user1997,30,false,busan,53.45
1998,user1998,63,true,busan,89.75
1999,user1999,24,true,incheon,56.84
2000,user2000,40,true,seoul,55.24
2001,user2001,30,true,seoul,52.06
2002,user2002,39,true,daegu,60.67
2003,user2003,57,true,seoul,87.83
2004,user2004,47,true,incheon,66.62
2005,user2005,51,false,daejeon,54.31
2006,user2006,28,false,seoul,62.39
2007,user2007,62,true,daegu,99.87
2008,user2008,58,false,seoul,68.78
2009,user2009,51,true,daejeon,59.85
2010,user2010,31,false,busan,88.76
2011,user2011,64,true,busan,63.11
2012,user2012,43,true,seoul,91.39
2013,user2013,30,true,seoul,73.06
2014,user2014,27,true,busan,65.69
2015,user2015,33,true,daegu,86.43
2016,user2016,18,true,incheon,82.16
2017,user2017,58,true,incheon,52.74
2018,user2018,43,true,daejeon,83.64
2019,user2019,49,true,incheon,53.0
2020,user2020,47,false,incheon,97.65
2021,user2021,28,true,incheon,58.14
2022,user2022,37,true,seoul,59.41
2023,user2023,56,true,incheon,81.75
2024,user2024,65,true,daejeon,62.98
2025,user2025,42,false,daejeon,98.83
2026,user2026,20,true,daegu,95.96
2027,user2027,31,true,incheon,74.35
2028,user2028,50,false,incheon,80.15
2029,user2029,43,true,daejeon,61.28
2030,user2030,44,true,seoul,85.77
2031,user2031,42,false,busan,92.66
2032,user2032,30,false,seoul,93.9
2033,user2033,30,false,busan,65.79
2034,user2034,60,true,incheon,60.31
2035,user2035,44,true,daejeon,53.25
2036,user2036,29,false,busan,92.45
2037,user2037,63,true,seoul,79.6
2038,user2038,31,true,incheon,57.0
2039,user2039,29,true,daejeon,88.67
2040,user2040,18,true,incheon,90.76
2041,user2041,59,true,busan,90.63
2042,user2042,65,true,seoul,94.87
2043,user2043,28,false,daejeon,98.72
2044,user2044,19,true,incheon,79.16
2045,user2045,55,false,incheon,54.91
2046,user2046,54,false,incheon,60.02
2047,user2047,51,false,incheon,91.07
2048,user2048,31,true,daejeon,95.72
2049,user2049,49,true,daejeon,74.1
2050,user2050,24,true,daegu,62.61
2051,user2051,64,false,incheon,73.92
2052,user2052,18,false,busan,52.46
2053,user2053,24,false,incheon,80.81
2054,user2054,24,true,incheon,64.04
2055,user2055,27,false,daejeon,57.8
2056,user2056,21,true,seoul,50.61
2057,user2057,58,true,daegu,52.58
2058,user2058,46,true,seoul,58.43
2059,user2059,41,false,busan,80.6
2060,user2060,38,true,daejeon,79.24
2061,user2061,37,true,incheon,68.35
2062,user2062,49,false,busan,70.81
2063,user2063,24,true,busan,95.2
2064,user2064,58,true,seoul,72.71
2065,user2065,54,false,incheon,76.37
2066,user2066,53,true,busan,59.17
2067,user2067,44,false,seoul,97.41
2068,user2068,48,true,incheon,70.19
2069,user2069,27,true,busan,79.92
2070,user2070,42,true,daejeon,88.97
2071,user2071,52,false,incheon,72.02
2072,user2072,55,true,daegu,57.6
2073,user2073,21,true,busan,59.82
2074,user2074,49,true,daejeon,59.86
2075,user2075,43,true,daegu,75.35
2076,user2076,44,false,busan,89.04
2077,user2077,23,false,busan,89.77
2078,user2078,56,true,daegu,97.2
2079,user2079,43,false,seoul,54.9
2080,user2080,28,false,daegu,65.49
2081,user2081,34,true,busan,68.86
2082,user2082,20,false,busan,68.61
2083,user2083,38,true,incheon,72.6
2084,user2084,43,false,daegu,67.46
2085,user2085,61,true,daejeon,88.44
2086,user2086,50,true,incheon,87.89
2087,user2087,39,false,busan,87.22
2088,user2088,40,false,daejeon,86.36
2089,user2089,36,true,busan,71.15
2090,user2090,41,true,seoul,58.34
2091,user2091,29,true,daegu,98.82
2092,user2092,46,true,busan,56.13
2093,user2093,59,true,seoul,71.42
2094,user2094,46,true,incheon,53.98
2095,user2095,30,true,seoul,88.98
2096,user2096,62,false,daejeon,95.11
2097,user2097,33,false,daegu,83.5
2098,user2098,31,false,seoul,51.43
2099,user2099,37,true,seoul,56.67
2100,user2100,46,true,incheon,91.57
2101,user2101,63,false,incheon,54.2
2102,user2102,32,false,daejeon,79.3
2103,user2103,51,false,daejeon,82.78
2104,user2104,48,false,incheon,54.95
2105,user2105,59,true,busan,58.88
2106,user2106,65,true,daegu,99.67
2107,user2107,37,true,daegu,61.6
2108,user2108,28,true,daejeon,99.48
2109,user2109,52,true,busan,88.91
2110,user2110,36,true,seoul,81.69
2111,user2111,22,true,seoul,82.42
2112,user2112,18,false,daegu,98.77
2113,user2113,58,false,daejeon,52.63
2114,user2114,47,true,incheon,61.92
2115,user2115,48,false,daejeon,61.26
2116,user2116,34,true,daegu,90.34
2117,user2117,55,true,incheon,56.61
2118,user2118,60,true,busan,95.06
2119,user2119,26,true,busan,79.21
2120,user2120,51,false,daejeon,58.7
2121,user2121,20,true,daegu,77.29
2122,user2122,57,false,busan,66.27
2123,user2123,58,false,busan,100.0
2124,user2124,29,true,daejeon,74.66
2125,user2125,65,false,busan,52.34
2126,user2126,39,true,daegu,72.86
2127,user2127,34,true,busan,55.85
2128,user2128,23,false,daegu,52.52
2129,user2129,58,true,daejeon,68.55
2130,user2130,40,false,incheon,95.54
2131,user2131,28,true,incheon,68.12
2132,user2132,20,false,busan,69.69
2133,user2133,47,false,seoul,73.17
2134,user2134,42,true,incheon,94.34
2135,user2135,56,true,incheon,87.49
2136,user2136,60,true,seoul,95.83
2137,user2137,44,true,daegu,59.24
2138,user2138,58,false,daejeon,54.49
2139,user2139,37,false,seoul,91.12
2140,user2140,18,true,daejeon,80.7
2141,user2141,48,true,seoul,79.92
2142,user2142,65,false,busan,84.21
2143,user2143,26,true,daejeon,85.09
2144,user2144,33,true,incheon,51.78
2145,user2145,36,false,daegu,51.29
2146,user2146,45,false,busan,96.79
2147,user2147,33,false,daejeon,72.24
2148,user2148,22,false,daegu,78.13
2149,user2149,54,true,incheon,53.13
2150,user2150,32,false,busan,80.14
2151,user2151,35,true,incheon,85.31
2152,user2152,65,true,daegu,63.19
2153,user2153,40,true,seoul,72.73
2154,user2154,32,true,seoul,93.47
2155,user2155,56,true,busan,97.21
2156,user2156,40,true,incheon,68.71
2157,user2157,30,true,incheon,66.14
2158,user2158,53,true,incheon,97.45
2159,user2159,23,true,daegu,86.39
2160,user2160,30,false,daegu,71.96
2161,user2161,21,false,daejeon,69.46
2162,user2162,36,true,busan,66.13
2163,user2163,42,true,daejeon,57.3
2164,user2164,34,false,daegu,85.55
2165,user2165,41,true,daejeon,87.4
2166,user2166,37,true,incheon,82.26
2167,user2167,18,false,daegu,87.97
2168,user2168,19,false,daegu,82.75
2169,user2169,45,true,seoul,60.25
2170,user2170,61,true,incheon,71.54
2171,user2171,42,true,daegu,59.12
2172,user2172,61,true,busan,54.98
2173,user2173,45,true,busan,58.99
2174,user2174,62,true,daejeon,68.5
2175,user2175,52,true,busan,62.83
2176,user2176,33,true,seoul,90.19
2177,user2177,23,false,daegu,74.61
2178,user2178,20,true,seoul,71.48
2179,user2179,23,true,daegu,61.79
2180,user2180,40,true,daejeon,78.64
2181,user2181,30,true,busan,99.19
2182,user2182,64,true,seoul,55.11
2183,user2183,52,true,seoul,85.95
2184,user2184,36,false,daegu,86.4
2185,user2185,65,false,seoul,91.87
2186,user2186,47,true,daejeon,82.02
2187,user2187,45,false,daejeon,97.53
2188,user2188,23,true,daegu,83.09
2189,user2189,43,false,incheon,92.24
2190,user2190,40,true,daegu,74.35
2191,user2191,31,true,busan,90.34
2192,user2192,25,true,seoul,78.68
2193,user2193,63,true,busan,74.35
2194,user2194,39,false,incheon,54.47
2195,user2195,31,true,daejeon,88.36
2196,user2196,27,true,incheon,98.46
2197,user2197,33,false,incheon,98.08
2198,user2198,44,true,daejeon,77.77
2199,user2199,27,true,daejeon,61.39
2200,user2200,38,false,incheon,56.42
2201,user2201,52,false,incheon,51.85
2202,user2202,63,true,daegu,97.38
2203,user2203,41,true,daejeon,73.06
2204,user2204,64,true,daejeon,64.8
2205,user2205,43,true,incheon,62.66
2206,user2206,23,false,busan,65.8
2207,user2207,59,true,seoul,81.86
2208,user2208,38,true,busan,71.43
2209,user2209,32,true,incheon,50.24
2210,user2210,31,false,incheon,73.52
2211,user2211,49,true,daegu,88.71
2212,user2212,19,true,daegu,96.3
2213,user2213,45,true,daejeon,60.9
2214,user2214,41,true,busan,97.49
2215,user2215,60,true,daegu,77.61
2216,user2216,57,true,busan,99.16
2217,user2217,25,true,seoul,82.54
2218,user2218,46,false,seoul,54.55
2219,user2219,41,false,seoul,66.64
2220,user2220,33,true,incheon,62.26
2221,user2221,43,true,seoul,63.0
2222,user2222,64,false,seoul,74.32
2223,user2223,44,false,seoul,95.67
2224,user2224,49,true,daejeon,63.22
2225,user2225,45,true,busan,98.88
2226,user2226,59,true,seoul,78.11
2227,user2227,46,false,incheon,60.1
2228,user2228,42,true,incheon,58.52
2229,user2229,46,true,daejeon,86.06
2230,user2230,32,true,busan,66.62
2231,user2231,63,false,busan,93.78
2232,user2232,26,true,seoul,69.09
2233,user2233,26,false,daegu,73.23
2234,user2234,19,true,daegu,54.31
2235,user2235,56,true,seoul,75.46
2236,user2236,36,false,incheon,98.68
2237,user2237,61,true,daejeon,72.15
2238,user2238,50,true,seoul,95.65
2239,user2239,30,true,incheon,96.91
2240,user2240,46,false,busan,50.86
2241,user2241,19,true,daejeon,91.56
2242,user2242,24,true,seoul,70.84
2243,user2243,59,true,daejeon,79.89
2244,user2244,34,true,busan,90.98
2245,user2245,19,true,busan,58.65
2246,user2246,63,false,incheon,52.4
2247,user2247,63,true,incheon,55.53
2248,user2248,28,false,seoul,95.5
2249,user2249,28,true,busan,98.7
2250,user2250,18,true,daegu,51.58
2251,user2251,27,true,incheon,73.22
2252,user2252,62,true,incheon,80.36
2253,user2253,60,true,busan,91.5
2254,user2254,65,true,daegu,73.97
2255,user2255,18,false,busan,55.0
2256,user2256,39,true,busan,63.07
2257,user2257,53,false,daegu,56.4
2258,user2258,29,true,seoul,75.51
2259,user2259,38,true,incheon,77.61
2260,user2260,35,true,daegu,97.69
2261,user2261,51,true,incheon,92.77
2262,user2262,35,true,daejeon,69.04
2263,user2263,33,true,seoul,82.77
2264,user2264,28,true,incheon,99.76
2265,user2265,60,true,daejeon,93.72
2266,user2266,23,true,daegu,84.3
2267,user2267,41,true,daejeon,75.89
2268,user2268,32,true,busan,67.75
2269,user2269,52,true,daejeon,58.58
2270,user2270,28,true,busan,79.33
2271,user2271,31,true,daejeon,81.8
2272,user2272,30,true,daegu,66.55
2273,user2273,19,true,busan,56.31
2274,user2274,44,true,busan,75.46
2275,user2275,25,true,seoul,50.81
2276,user2276,47,false,seoul,77.28
2277,user2277,26,true,daegu,90.24
2278,user2278,35,false,daegu,95.08
2279,user2279,49,true,daejeon,74.69
2280,user2280,58,true,incheon,55.11
2281,user2281,39,false,daejeon,84.14
2282,user2282,42,false,incheon,53.41
2283,user2283,26,false,seoul,57.34
2284,user2284,29,true,seoul,96.18
2285,user2285,43,false,incheon,67.3
2286,user2286,51,false,seoul,96.37
2287,user2287,42,true,seoul,55.09
2288,user2288,62,true,seoul,51.45
2289,user2289,41,true,seoul,56.93
2290,user2290,28,false,daegu,97.12
2291,user2291,51,false,incheon,74.2
2292,user2292,43,true,seoul,56.19
2293,user2293,29,false,incheon,65.78
2294,user2294,24,true,busan,90.86
2295,user2295,20,false,incheon,84.7
2296,user2296,52,true,busan,64.14
2297,user2297,36,true,incheon,93.09
2298,user2298,19,true,daejeon,89.37
2299,user2299,32,true,daejeon,83.02
2300,user2300,36,false,daegu,64.71
2301,user2301,22,false,busan,94.43
2302,user2302,18,true,daejeon,94.87
2303,user2303,27,true,busan,58.4
2304,user2304,32,true,busan,76.71
2305,user2305,33,false,daejeon,64.33
2306,user2306,51,true,daegu,61.68
2307,user2307,64,true,daegu,79.33
2308,user2308,61,true,busan,96.15
2309,user2309,29,true,daejeon,57.77
2310,user2310,60,false,daejeon,56.4
2311,user2311,30,true,busan,74.22
2312,user2312,48,false,incheon,94.88
2313,user2313,49,false,busan,75.25
2314,user2314,52,true,daegu,55.57
2315,user2315,19,false,busan,80.58
2316,user2316,33,false,daegu,63.94
2317,user2317,20,true,seoul,88.78
2318,user2318,45,true,daegu,60.61
